segment_id,total_crashes,mean_rain_mm,mean_temp_c,mean_visibility_km,dominant_weather
3147,49,0.9267770802752686,33.39503473904486,13.622164413434172,clear
3148,46,1.153518680629697,33.681705539266474,13.708498577921834,clear
3149,44,1.0381681129884217,33.041705059969715,13.853639743768888,clear
3150,61,0.9819219084072195,32.967840130895404,13.82073644839437,clear
3151,39,1.1844915457762393,33.729283684672104,13.842549782657606,clear
3152,49,0.9999908845958717,33.29490665831445,13.422725545433495,clear
3153,34,0.9033230817634643,33.380712779220225,13.890253694923265,clear
3154,42,1.1038248209941774,33.2923498895975,13.90171226566058,clear
3155,33,0.9133114494583481,33.83087747762891,13.87297116115162,clear
3156,42,0.8996840564654428,33.38690312997067,13.76349577802534,clear
3157,35,0.8501495290670685,32.886742869156016,13.93546057235491,clear
3158,46,0.9152337790704979,33.49639815619935,13.888970159405634,clear
3159,55,0.9977066259360392,33.42996259997165,13.85841600401807,clear
3160,45,0.9850933126648956,33.387454738523594,13.52495106423053,clear
3161,64,0.8837493455579236,33.38865832939101,13.639694499156368,clear
3162,52,0.9073364827040921,33.444256519047094,14.008788880468014,clear
3163,43,1.0181550062730935,32.97658574136574,13.632925558267832,clear
3164,42,0.853345602104329,32.82710821931361,13.715069880961078,clear
3165,36,0.8046486457849403,33.65473079180344,13.740951054127427,clear
3166,38,1.0094909166723933,33.365557525794785,13.193405487567528,clear
3167,51,1.0291918260676896,33.46169235278392,14.008466748280231,clear
3168,42,0.9477084673341396,33.216676170256484,13.617452950451371,clear
3169,43,0.7689225377873948,33.37759971911119,13.97862150309262,clear
3170,33,0.9027338257493862,33.01782192825735,13.597378820440003,clear
3171,45,0.9351026595648922,33.32782161525924,13.7065126347924,clear
3172,58,0.9421561411737998,33.28073005965033,13.805029833122832,clear
3173,50,0.8175090102137571,33.307762297453465,13.894837192919343,clear
3174,44,0.9540790984169323,33.52999635858028,13.77559519923405,clear
3175,48,0.9156725044331253,33.50156938833296,13.871312295336686,clear
3176,35,0.9242331699531747,33.20691533684041,13.694919585351558,clear
3177,40,0.8267113386940868,33.4849019724888,13.919782902828224,clear
3178,45,0.903941981813871,33.593452773300505,13.756902924971511,clear
3179,38,1.0922742655425404,33.35208758870606,13.31059903602907,clear
3180,43,1.0483443383967266,33.35172380121917,13.628953549504429,clear
3181,32,0.8500561714007884,33.6079523129276,13.74461684005333,clear
3182,58,1.1686545629479836,33.308960088541305,13.574655292517543,clear
3183,58,1.0483666360688586,33.08465190834641,13.228988463032787,clear
3184,50,0.869988878294237,33.30759549477826,13.69926765842217,clear
3185,57,0.8117822877060917,33.03100665950157,13.600671164960032,clear
3186,42,0.8709976413568404,33.539129181155594,13.66369383623403,clear
3187,44,1.1085046006973347,32.95239669892702,13.542947627594236,clear
3188,36,0.9551308579510133,33.60886129993167,13.855079627157266,clear
3189,69,1.1794436953541598,33.30661854148404,13.754590373768012,clear
3190,56,1.0077989846392073,33.53127319074964,13.523154535966603,clear
3191,45,0.8478672853296068,33.27151424254106,13.606893619370833,clear
3192,41,0.9256688885709808,33.36317989389452,13.451541079420604,clear
3193,44,0.9026277947353332,33.58976209768682,13.473275327225103,clear
3194,48,1.332122597727922,33.43714383609735,13.29017137046081,clear
3195,38,0.9648862495860768,33.777967653110586,13.250097533391761,clear
3196,43,1.2019137053146913,33.29434345889511,13.385071782196066,clear
3197,35,0.932251680560178,33.23482925177114,13.59998815112878,clear
3198,35,0.7960930293060261,33.42346957451984,13.63543353526361,clear
3199,48,1.0425656636983565,32.958978486555026,13.64365217154184,clear
3200,45,0.915145441259929,33.74678024018973,13.897408787792033,clear
3201,52,0.9077180407163091,33.425368071477266,13.415260484733954,clear
3202,41,1.1907490807942687,33.84251531585422,13.29468025247709,clear
3203,39,0.8946294099268813,33.218590991583184,13.55368967451248,clear
3204,42,1.096586249952958,33.633427190652974,13.644798745405298,clear
3205,53,0.8065016530871727,33.02772679867332,13.742162334337134,clear
3206,45,0.7552924874768121,33.357312373458655,13.665674506383684,clear
3207,42,1.0070799491201694,32.78884117613939,13.541307391384702,clear
3208,41,1.0033759563272973,33.718394266532144,13.651053502787223,clear
3209,43,0.9197320604664988,33.53171316404146,14.046571529378951,clear
3210,34,0.9819638585698981,33.82462433338278,13.965998138387217,clear
3211,77,1.1405381107867691,33.781272283423256,13.367125276249567,clear
3212,49,0.9161209694078134,33.505035314363994,13.814300294298562,clear
3213,46,0.768816497433535,33.0557425203451,13.667965291215392,clear
3214,35,0.8875024379156524,33.05478851520105,13.723333793372563,clear
3215,41,1.0310672435553763,33.65224935925805,13.581848093507357,clear
3216,52,1.0736808465395131,33.19869091426956,13.344250747166297,clear
3217,42,0.8911165589762737,32.883351550423335,13.466305876256891,clear
3218,36,0.8598222175365918,33.33481283910092,13.564032634520009,clear
3219,47,1.0532706674058663,33.36218086595067,13.40727811362589,clear
3220,59,0.9509808805008936,33.15092869597084,13.748750541837095,clear
3221,38,1.131732489622788,33.361807725104285,13.666495366052015,clear
3222,48,0.8829166095220571,33.30192795392475,13.816212838575515,clear
3223,53,0.7197400997596242,33.10717876667456,13.85364184237167,clear
3224,46,1.0468912112899589,33.37557960181686,13.69808997650541,clear
3225,43,0.9122266308839858,33.2535784224408,13.793011399478837,clear
3226,45,1.0034908333822714,33.191235322822294,13.633517691621105,clear
3227,31,0.9809641763128792,33.06032996741026,13.41087405473496,clear
3228,44,0.9930496277482178,33.191596793864974,13.899962617505174,clear
3229,52,0.9475786923012207,33.215886972882174,13.522707015465752,clear
3230,45,1.081769095754794,33.168095396785716,14.196773682982718,clear
3231,43,1.0781055441263518,33.422786773292444,13.522988877060603,clear
3232,54,0.9612383321499133,33.303253021757826,14.040881165870141,clear
3233,48,0.9564718748927294,33.0789298827216,14.02750974897554,clear
3234,48,0.9871861676108319,33.419713889088165,13.56019008085798,clear
3235,41,1.24463094014532,33.201247437902836,13.638272958813214,clear
3236,44,0.9631511591278841,33.31077657538489,14.041034757481217,clear
3237,46,0.7160713727235141,33.48598787600113,14.049962461323824,clear
3238,39,0.8322030163332454,33.586162137837185,13.923743897226938,clear
3239,67,1.0277882687763082,33.55328384262237,13.701698102096572,clear
3240,53,0.9006163166382879,32.878064451813394,13.610584582886268,clear
3241,47,0.9947592245816127,33.59571217620679,13.738902360299452,clear
3242,42,0.9404681259116501,33.046732157776134,13.746355837472073,clear
3243,48,0.943842296691033,33.53614009267436,13.917987844582623,clear
3244,47,0.9284002345165097,33.1856793551674,13.668691804438225,clear
3245,47,1.0844895332199431,33.56307574828756,13.366455094081712,clear
3246,51,0.9891611318379148,33.1265065941477,13.508616984493,clear
3247,30,0.8360086480822181,33.92141054544387,13.41902136788087,clear
3248,45,0.9719927133358652,33.57893281244849,13.912128457411562,clear
3249,40,0.927181419193607,33.04841378664356,13.471276946412157,clear
3250,35,0.9340200859462968,33.42126289098008,13.73401807463149,clear
3251,37,1.0149819790131693,33.71031835708647,13.62747808880925,clear
3252,58,1.3531130836482306,34.014084701875944,13.322356455897738,clear
3253,35,0.8321645082439992,33.29054948941306,13.71733106400661,clear
3254,51,0.9842900351847738,33.12176363979087,13.715172632213463,clear
3255,47,0.949320190199942,33.51650581069075,13.865974375776306,clear
3256,27,1.1034825390399838,33.27981851010689,13.471584258571786,clear
3257,44,0.9425431736433691,33.61528043353264,13.606674590827575,clear
3258,62,0.8790544808482189,33.113033604312164,13.644618996187454,clear
3259,45,1.0018490079663784,32.854444517702944,13.883773891658837,clear
3260,47,0.9590537197036616,33.06794345050946,13.575481176002391,clear
3261,44,1.0933760170747704,33.60796031084569,13.341760143048113,clear
3262,41,0.7717388396217733,33.23309605051151,13.746112573373555,clear
3263,38,0.8429066885996203,33.278831893363204,13.683596763678292,clear
3264,44,1.132359563595037,33.24106626506818,13.46894748289583,clear
3265,42,0.9866290898058455,33.44837924207489,13.818436829134413,clear
3266,43,0.9685903715577143,33.654414065485334,13.605814787109088,clear
3267,47,1.1638316570740128,33.41829157584623,13.55868148280923,clear
3268,44,1.0336214997856084,33.11693817165785,13.88057773660683,clear
3269,44,0.7241481480185779,33.419121686810755,13.495389361409538,clear
3270,45,0.9022434652108847,33.26758534461493,13.87700058027982,clear
3271,56,1.1170469495519102,32.98481205031141,13.58002587993306,clear
3272,37,1.066018790096547,33.48233154898087,13.415438040790237,clear
3273,34,1.1429688064318209,33.13357742437965,13.701405798958099,clear
3274,49,1.0199989288418136,33.564559172148115,13.38549501871153,clear
3275,41,0.8548184942660068,33.82304886043406,14.00425056552993,clear
3276,47,1.1538128346510785,33.67542291494494,13.555966099403346,clear
3277,33,1.0460439898568565,33.27658019166155,13.35545266015218,clear
3278,32,0.8042009297149179,33.30003040751131,13.685185610601703,clear
3279,63,0.9441222901687637,33.25199120907526,13.410313991718544,clear
3280,39,0.9905563960824367,33.26310751430392,13.18855368813641,clear
3281,47,0.913455013007423,33.33956578386013,13.457393972830511,clear
3282,44,1.289946645642184,33.65927060714248,13.575553169840383,clear
3283,42,1.0003063316816483,33.168706083185135,13.515166423549365,clear
3284,43,0.848621785044939,33.3077165716444,13.528732799186947,clear
3285,37,0.9433615157668204,32.84083663341178,13.704314231071722,clear
3286,39,1.0379928547356108,33.88508346269866,13.663777765296048,clear
3287,49,1.0677621784891855,33.61340752063677,13.873002939042577,clear
3288,33,0.9600006381861462,33.17207687656815,13.630819761801883,clear
3289,61,0.9878129278019914,33.47496430000185,13.923862294802538,clear
3290,45,0.9319237128573135,33.22331269744793,13.448128801126309,clear
3291,55,1.0459024602344222,33.67415619252748,13.556447146646338,clear
3292,40,1.0517099652427453,33.0509123484787,13.697642934574867,clear
3293,49,0.9476992731677598,33.087780953068375,13.498518805386169,clear
3294,45,0.9987763328622999,33.28524751554988,13.717566583414506,clear
3295,29,0.8036551090719322,33.12524469225735,13.781127372389927,clear
3296,38,1.0344699651474647,33.46680640641911,13.718179409190835,clear
3297,43,0.7539210378951886,33.51684515183649,13.540129782461937,clear
3298,43,0.8416163001146253,33.51373475672988,13.927373372214115,clear
3299,46,0.9072227327542721,32.791604781367866,13.779605000267246,clear
3300,75,1.0067082020399198,33.910037924571704,13.356578562000726,clear
3301,52,0.9220919515353215,33.713736572054536,13.666986514178905,clear
3302,48,0.7807875227461017,33.25452332850518,13.916472282862905,clear
3303,45,0.7243852165934466,33.36313494260844,13.593457344955143,clear
3304,50,0.8073982745353036,33.248044472384606,13.646565345594698,clear
3305,51,1.236090561200491,33.37770584610692,13.470297226761136,clear
3306,55,0.9691662168701717,33.391302554453766,13.84514931892508,clear
3307,51,1.1133006860592831,33.26257238587191,13.358888080764057,clear
3308,44,0.6911003666710925,33.47123920163538,13.730477591089839,clear
3309,43,0.968518265396445,33.5449579545092,13.757400680239192,clear
3310,57,0.8967529120569852,33.161200376242775,13.96916613492166,clear
3311,46,0.9811351721683284,32.94667246173704,13.474834647758296,clear
3312,50,1.0743115310010485,33.09602869341085,13.655765415468798,clear
3313,50,0.9761371221823226,33.180155156569214,13.867550948696406,clear
3314,49,0.7798036413569032,33.40599819540875,13.849322320545012,clear
3315,34,0.9589171193588899,33.829476320019474,13.671980652729237,clear
3316,48,1.0592977445696692,33.2836128063791,13.436889449802743,clear
3317,50,1.007007765792303,33.06360386321613,13.33900930257906,clear
3318,35,0.9833611555053812,33.40473419980611,13.754578449108442,clear
3319,38,1.1196271536404445,33.19976886995453,13.692057135776732,clear
3320,51,0.7221162506973129,33.48712960519925,13.748666634035567,clear
3321,42,0.7989681092164277,33.67026574403595,13.72135924356428,clear
3322,52,1.0774331432447606,33.3827674473689,13.905493556387162,clear
3323,47,0.987812125631635,33.383133772267776,14.002540802543443,clear
3324,48,0.9509875204698571,33.717520703500306,13.889790639795924,clear
3325,33,0.9755980853001759,33.25140597039421,13.75377773275042,clear
3326,41,0.9111421989134296,33.41971875133393,13.261836475569973,clear
3327,44,1.1325784914745947,32.69551243228475,13.443787143067173,clear
3328,46,1.2019349947061366,33.103602239704536,13.350998900424496,clear
3329,45,0.9077357525750522,33.41507945094117,13.361989801738297,clear
3330,40,0.8235848009241624,33.06017007587698,13.889915919513845,clear
3331,35,1.0285768862750564,33.285145912329796,13.767446029486644,clear
3332,39,0.9709904108241657,33.43881353970576,13.83605086000586,clear
3333,46,0.9481827374266898,32.959172155932755,13.901205926276447,clear
3334,53,0.9900014441475095,33.27559730762206,13.731137003267424,clear
3335,56,1.074553002464978,33.31366388439816,13.976209264502213,clear
3336,54,1.1407349997317051,33.825418281000005,13.682784567537803,clear
3337,47,0.8861964964762917,33.201348345986744,13.621861351377804,clear
3338,49,0.9851642786316739,33.70143882728983,13.632117563166876,clear
3339,63,1.0406597675996758,33.6519357637764,13.6453076368232,clear
3340,64,1.3730175504647626,33.30755084609985,13.507207002640435,clear
3341,46,0.9109976993810142,33.52175979231311,13.698095192113193,clear
3342,50,0.9211118611561259,33.14285305908881,13.54944363079415,clear
3343,51,0.7657783088240753,33.417678638572525,14.094141434670425,clear
3344,45,0.9546254043138437,33.60640232900708,13.895855678997334,clear
3345,43,1.015164457167549,33.75334707005572,13.833399089133115,clear
3346,50,0.8151536250925253,33.52514828763667,13.720989307653664,clear
3347,53,1.1522385233063956,33.284997772051284,13.406372410959934,clear
3348,37,1.1235073510688522,33.18211142054362,13.654317795421592,clear
3349,42,1.0997998130378777,33.131580931050536,13.554442771635129,clear
3350,39,0.8461986918919753,32.93192445597502,14.059680941996806,clear
3351,41,1.0658708116595337,33.48374340453917,13.499638813104886,clear
3352,56,1.056474335553479,32.94780118818899,13.695957602205377,clear
3353,47,1.070713048690909,32.96723696414656,13.46779077347529,clear
3354,44,0.8282961644777356,33.39321529608746,13.882951524561465,clear
3355,41,0.7939602982933144,33.590089171721466,14.028070291389508,clear
3356,46,1.191895689118528,33.17564077560018,13.772353149294332,clear
3357,49,0.9217001071061243,33.172379470193235,13.189688461521156,clear
3358,50,1.032247732952186,33.48260185436615,13.633183943799148,clear
3359,52,0.8106613469235318,33.243621513852055,13.940372000852031,clear
3360,48,0.9160223081459714,33.4866754961712,13.786417029775217,clear
3361,35,1.0592978255220282,33.46195762913263,13.766832842965517,clear
3362,56,0.8903033249054985,33.85740960684828,13.907521942434748,clear
3363,50,1.0372027584741874,33.28980554460805,13.628419732772189,clear
3364,46,0.9449594702862122,33.51618234112599,13.407150440933892,clear
3365,39,1.1253066783013856,33.227302870365925,13.500279753552206,clear
3366,42,0.9291112975424993,33.34620918928941,13.531155830048089,clear
3367,51,1.0052083767174005,33.499529059381544,13.702949811672653,clear
3368,58,1.1225438226290454,33.328062019001656,13.29025570520009,clear
3369,36,1.0560849675183213,33.22341924993394,13.607861986402838,clear
3370,41,0.8547391563352893,33.18419529754487,13.780453371169893,clear
3371,60,0.9357642785448083,33.505549069598,13.85797044309371,clear
3372,44,0.9775955458417758,33.52056821525949,13.680360604500816,clear
3373,42,0.9250532844327481,33.25632269816089,13.637402361332398,clear
3374,60,0.9990721291020087,33.311711342147255,13.838067627422275,clear
3375,44,1.0634527996881031,33.50179824334881,13.467396940708051,clear
3376,51,0.9613876890813828,33.22832716692469,13.83936356525485,clear
3377,43,0.7848881910933466,33.582643574305315,13.97212217170568,clear
3378,45,1.0627148947736065,33.398989319976614,13.663476095606935,clear
3379,50,0.7619271252281309,33.21772548427745,13.886299269607463,clear
3380,41,0.9408610958831155,33.600981558525426,13.888665892261157,clear
3381,40,0.9735714961721971,33.334079616508,13.7954408082853,clear
3382,41,0.9655791292751217,33.19979623406719,13.348295652297185,clear
3383,50,1.1667234833671472,33.580409664860795,13.653958099482017,clear
3384,39,0.8872489407238322,33.66745083745836,13.634239525736431,clear
3385,52,0.7134294210874139,33.09799161398731,13.858645399175327,clear
3386,55,0.859504144038986,33.34929555128702,13.76832154680915,clear
3387,46,1.0192817831442713,33.18242024869191,13.63130240769405,clear
3388,51,1.1629932739756514,33.168843314546926,13.665279451602228,clear
3389,45,1.1837207003085746,33.630289226459176,13.767067681554668,clear
3390,43,0.9587371241495609,33.08031691702645,14.171830963615626,clear
3391,42,0.9423019037248711,33.52058344910084,13.251180169782014,clear
3392,48,1.0429321126897426,33.43442362413486,13.515594173353305,clear
3393,43,1.1838812280272635,33.681114216114004,14.095285202893512,clear
3394,41,1.1069302709694677,33.4291040157028,13.506671118529344,clear
3395,41,0.9882985167378318,33.35944887374065,13.871477485909967,clear
3396,37,0.923226363093207,33.32860920162366,13.58061680578567,clear
3397,46,0.9144597277767424,33.027054544405274,13.635943237902634,clear
3398,29,0.8665275965320608,33.078312541459276,14.20259525209939,clear
3399,55,0.9149249964177262,33.20162287086637,13.69209225061756,clear
3400,47,1.0691874005264397,33.2111342164693,13.742660869896916,clear
3401,34,1.0046826573406116,33.25120471912668,13.924291484277207,clear
3402,42,0.9099525355796179,33.32280617264252,13.770283178549478,clear
3403,27,0.9290153092979361,33.529948760980716,13.703395170668308,clear
3404,44,1.027886663961769,33.35731110183248,13.846055805702726,clear
3405,46,0.9121029870373102,33.150521998103606,13.704973378524882,clear
3406,59,1.127395480276907,33.644471969452134,13.764391924976724,clear
3407,42,0.8043757879738609,33.271221406849655,13.928162610073151,clear
3408,39,0.8454895491434883,33.05664687480694,13.567454389102299,clear
3409,42,1.057214028486407,32.9215716112959,13.683720707097342,clear
3410,47,1.0603818088794001,33.41834658372644,13.815619847405735,clear
3411,38,0.9346398139580214,33.069928897119965,13.376176443988978,clear
3412,47,0.955763565695772,33.47709627706618,13.66775731277681,clear
3413,45,1.064983108834778,33.337949043331484,13.658557164879488,clear
3414,48,0.9446136750011735,33.19020666725855,13.610876559353349,clear
3415,45,1.0650161841501418,33.12719762589693,13.354240797270345,clear
3416,39,1.0142484385679698,33.21921837812619,13.722603532778825,clear
3417,44,0.739078295753131,33.35756777897297,13.667732625512832,clear
3418,38,0.9746115353013338,33.525237321399125,13.86398369019906,clear
3419,39,1.0459603134940563,33.43626130770278,13.43870415243459,clear
3420,50,1.057564745747147,33.181063208830416,13.807662664750218,clear
3421,42,0.8589032130340096,33.57164955351059,13.718933108362817,clear
3422,45,0.9097079738513351,33.77370729624466,13.687311034036737,clear
3423,32,0.916334574712113,33.038340904133904,13.593097859124828,clear
3424,43,1.0586432944412743,33.18705283882793,13.606120277157878,clear
3425,41,0.9541633546314837,33.250869121758946,13.75510298907002,clear
3426,39,1.0738920762294402,33.62683077612204,14.040517049594113,clear
3427,54,1.1158172891361906,33.17109561773468,13.596520551519866,clear
3428,42,0.8754436521955498,33.556293900643944,13.512509578786258,clear
3429,34,1.0728690789508506,33.1160632467823,13.530386515008736,clear
3430,45,1.058030857446609,32.98301699619833,13.773262540774644,clear
3431,39,0.7791069326279852,33.19788978505073,13.46995335695947,clear
3432,84,1.02825155506729,33.976461094294415,13.649573801875563,clear
3433,46,0.979414073384056,33.26874754400753,13.772993171414148,clear
3434,52,0.9477354211321345,33.39157581656767,13.404785315998124,clear
3435,54,0.9812402690532023,33.79295991437109,13.790263796738207,clear
3436,43,0.9572719794471781,33.06235224958448,13.822774723403937,clear
3437,49,1.0440163046811934,33.41203945306278,13.705157883242538,clear
3438,46,1.146454128870455,33.116127174090614,13.629643054508456,clear
3439,36,0.8304415008479409,33.28306482040765,13.773842108831351,clear
3440,41,0.9205585905309569,33.353939681076774,13.701909443355644,clear
3441,52,0.9981635894965231,33.270791799033034,13.72502201530561,clear
3442,46,0.9626074027338706,33.1619324401001,13.591085794527975,clear
3443,39,0.8630495621436464,33.638440635966745,13.46758480342555,clear
3444,50,0.8066526506353774,33.4912373178785,13.47458996574073,clear
3445,41,0.9295913013049156,33.3214810517913,13.799700850420688,clear
3446,34,0.894369411167774,33.17484933514368,13.727417088766275,clear
3447,52,0.8423768210876893,33.569204969856216,13.632999992560505,clear
3448,40,0.9843888229274462,33.49459256122149,14.130816115165226,clear
3449,43,0.9063936557457996,33.18397899328044,13.585453770383884,clear
3450,41,0.9546439541722282,33.36887523909461,13.806512542419076,clear
3451,37,0.8208796843354461,33.41128769811094,13.452170601724308,clear
3452,40,0.9872984377944438,33.26571057668634,13.44408042887743,clear
3453,42,0.765622634635992,33.29540811165876,13.60194297860081,clear
3454,37,0.9473077257570848,33.17400968889831,13.390033093601028,clear
3455,36,0.979834865843239,33.247806587079424,13.36044481657368,clear
3456,41,0.7248417299629117,33.44862746510221,13.699046878023811,clear
3457,37,1.1301478910100848,33.1577220980498,13.612082507691674,clear
3458,66,1.0875436022798497,33.48834197958296,13.544458205783172,clear
3459,45,0.8441079761022824,33.47220834920779,13.748970712233369,clear
3460,42,1.0708590550158437,33.49895722022723,13.716407445024663,clear
3461,51,1.1157497619912142,33.10894482552863,13.585872804293244,clear
3462,111,1.342511116059452,33.780541161661084,13.37573841922734,clear
3463,47,1.0955508251996937,33.325121816332725,13.745273421007694,clear
3464,85,1.0488815135322034,33.51466942814806,13.344594313629212,clear
3465,62,1.1703185006979178,33.31518267962308,13.4527872464694,clear
3466,91,1.0264409890692712,33.31070450956069,13.576189794217347,clear
3467,48,0.9102460464985039,33.59276773001921,13.49076765144203,clear
3468,55,0.7601576360601157,33.26896137429642,13.761313113208859,clear
3469,118,1.1933246964334314,33.57679528878812,13.518225294492758,clear
3470,51,1.002556108470853,33.34438968673937,14.095377246119934,clear
3471,46,0.9481224822884775,33.43334016801997,13.280809335551371,clear
3472,30,0.8199939591979949,33.714960464582404,13.482265019635955,clear
3473,44,0.6449830758106053,33.04357265972297,14.062975734139098,clear
3474,72,0.8714727027691285,33.66873805537024,13.689744479671585,clear
3475,45,1.118875996905185,33.792538143779105,13.588234859923125,clear
3476,44,1.0033496256062788,33.35179502747399,13.6581845007175,clear
3477,49,0.8075576380071473,33.43359059392503,13.911408618868531,clear
3478,107,1.2384708910597622,33.69624008400862,13.358856013005957,clear
3479,36,0.9974869904154703,33.28301225828969,13.676704689840697,clear
3480,43,0.9792057246446343,33.10073934856742,13.497260279212119,clear
3481,34,1.001781793977078,33.355747135263975,13.721255840480497,clear
3482,28,0.994459376694268,33.369284858511755,13.549406124893052,clear
3483,43,1.0274482133775613,32.94921130851124,13.664751357634863,clear
3484,41,1.0044432475792748,33.46907045379087,13.71178193090608,clear
3485,40,1.0401395120887298,33.17710169416019,13.297464178360567,clear
3486,122,1.2535491355027761,33.627903222186646,13.243856006981671,clear
3487,40,1.0437074121090621,33.931062172054574,13.536718171627399,clear
3488,48,0.8819478943353957,33.219784073691365,13.43908328948248,clear
3489,29,0.9456017329238441,33.37977297360206,13.822788234774812,clear
3490,35,0.9415384719861234,33.54844379533757,13.732021231507723,clear
3491,42,1.1889068755576806,33.68448601751893,13.789559067680054,clear
3492,42,0.9130717817347891,33.06587853912708,14.042504766428838,clear
3493,50,0.9596119059677036,33.21650569645062,13.574071011174658,clear
3494,43,0.9603451166277124,33.23188776527608,13.801540805460775,clear
3495,51,0.9141622041040567,33.514783546745925,13.973418177309147,clear
3496,57,1.0742624869256756,33.52193601122799,13.871236755850994,clear
3497,44,0.9470833511464641,33.90874460321985,13.58134164327219,clear
3498,39,0.743309734500647,33.59289472209408,13.446915413366959,clear
3499,47,0.9683486304640214,33.51130676690817,13.957475060765027,clear
3500,40,0.9562515943106696,33.2768367610899,13.620360547103608,clear
3501,36,0.948220099122304,33.089788827842206,13.65174071363851,clear
3502,48,1.0348781124159108,33.17663988648944,13.711926792285938,clear
3503,47,1.070675073736753,33.21643762159183,13.644037084942855,clear
3504,45,0.9445251951940931,33.26423838836639,13.932373779290051,clear
3505,38,0.8459745725103179,33.23148115088224,13.570112287401916,clear
3506,46,1.0744134435341879,33.89177380918636,13.664483919515979,clear
3507,36,0.9033354185524007,33.159240276358595,13.160802788323602,clear
3508,51,0.9784655149660303,33.629471298747006,13.476420855083177,clear
3509,47,0.9643276718380279,32.929954273286086,13.823722170779217,clear
3510,46,0.8436258393721546,33.398971572621534,13.84364537474744,clear
3511,47,1.0816941357973395,33.28669801578327,13.693975273283256,clear
3512,34,1.0288674875599988,33.52165937138573,13.58972373632106,clear
3513,35,0.850821515540045,33.57605538014863,13.76109595359842,clear
3514,47,0.9652603244749987,33.15462810663169,13.54645260977774,clear
3515,34,0.936334999552002,33.1204379716094,13.62678649622571,clear
3516,38,0.8234580135927719,33.3048373123809,13.79335191611333,clear
3517,52,0.970978682592375,33.1752631127728,13.143274318999163,clear
3518,51,1.1123887547084697,33.33723148652095,13.582169074738424,clear
3519,40,0.9431934267084814,33.68876718604248,13.62228772060303,clear
3520,51,0.8505183458195285,33.18881887018379,13.382670914721135,clear
3521,37,0.7271536453784523,33.50937800647356,13.797450103605168,clear
3522,39,0.8845604588735291,33.640742343154315,13.747107189263378,clear
3523,50,0.7367093568453723,33.58262308242793,13.839145849231759,clear
3524,38,1.0183406986797983,33.707670004860795,13.70446751148358,clear
3525,44,0.9362640165669104,33.09983285932129,13.526561931444515,clear
3526,51,0.885667676846601,33.25826667852074,13.937745654428971,clear
3527,55,0.9184708991709832,33.18111786993386,13.6315192501301,clear
3528,38,0.9124604836992785,33.161441970754325,13.324790918878243,clear
3529,50,0.990933675577396,32.951653893336676,13.962574278032614,clear
3530,41,1.0299648135279535,33.37598406371312,13.701276248218896,clear
3531,36,1.0032807039293945,33.574885737148335,13.632918736189035,clear
3532,45,0.9476305548782874,33.59042616664101,13.618967785013172,clear
3533,37,0.9246330944146707,33.12778032237342,13.944115694769767,clear
3534,61,1.0230546553132183,33.48093655230695,13.662354526351638,clear
3535,47,1.1376225821690227,33.62173810713821,13.485247513173507,clear
3536,40,0.9791431706953819,33.21435583664496,13.557084932975547,clear
3537,39,1.0851507359036823,33.36828374321759,13.49729654741668,clear
3538,42,0.7974872578477624,33.28384123074873,13.871250120329885,clear
3539,44,0.8733680923957238,33.64676021144524,13.842200503609975,clear
3540,42,0.841527112540625,33.64424907332825,13.97212878394391,clear
3541,42,0.9424339700371627,33.28695222584773,13.493635953325306,clear
3542,36,0.9940670932833591,33.29009486415271,13.536163977232894,clear
3543,42,0.9510253449289323,33.91306483296509,13.83754536918366,clear
3544,37,0.9029584040877673,33.658207356176646,13.691893498223434,clear
3545,46,0.9412394317457051,33.14183611262216,13.643473864257171,clear
3546,42,0.9602348856917852,32.991275602368795,13.53897457530426,clear
3547,47,0.8704498801452659,33.51627559584936,13.776035223701017,clear
3548,49,0.8886881592181257,33.275734411952634,13.923933191355813,clear
3549,53,0.9216114110272556,33.305655517115866,13.415324918370978,clear
3550,38,1.0318050707534014,33.576439573086404,13.810576018925719,clear
3551,38,1.261033926295279,33.27187398754384,13.68960894835325,clear
3552,44,0.6806487092337953,33.50567258517569,14.077691940850846,clear
3553,50,0.8371145406041747,33.76696954329711,13.684515854042683,clear
3554,52,0.8086367595704803,33.32278728238327,13.571233135414642,clear
3555,34,0.8883076573891728,33.12273028102542,13.548046255688273,clear
3556,40,0.9305800447748803,33.25177034121695,13.721290904773923,clear
3557,42,0.7566996483799032,33.41695687558047,13.759846247012604,clear
3558,43,0.9246398659937001,33.58891128036639,13.552160421497177,clear
3559,32,0.9979869363423864,33.23536718560698,13.479939392859341,clear
3560,49,0.8976508011779197,33.49782250830216,14.128749441341586,clear
3561,39,0.9036820325001625,33.25283953360286,13.598957186190903,clear
3562,45,0.8247520886101563,33.45906936697646,13.462638675080381,clear
3563,43,0.8705241826857348,33.45810969584376,13.772606544450191,clear
3564,59,0.8825075071933808,33.363994803890606,13.487599221574666,clear
3565,46,0.9582515433508767,33.38613904436328,13.882023203497905,clear
3566,43,0.9774799768780753,33.46792182516626,13.67951519250622,clear
3567,39,0.8067669320229406,33.31947123361088,13.785403884251428,clear
3568,42,0.9227877631984046,32.929644606026805,13.566479139302064,clear
3569,40,0.9254858498655021,33.1375982758567,13.547235236878745,clear
3570,43,1.0803400471575761,33.387749576998395,14.03421697411809,clear
